name,text,label
51058885,我的自画像：高一学生，长的一般，成绩一般，喜欢踢球但是很菜。<s>上课有意思吗？踢球有意思，做测试没意思，缺的课还没补，睡觉有意思。<s>学习：成绩、作业、考试<s>家庭：家人放松<s>同学：抽象踢球<s>健康：踢球腿疼、头痛<s>我听到两个人说话，有人提到我的名字，我的第一反应是：无所谓能说就说，不行算了。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：球赛、五子登科、君临天下。<s>去年我：抽象、谎诞、合理、渴望改变。<s>明年我：可能会好点。,0
51102199,我是一个性格开朗的人。我是一个有惰性的人，我是一个不会记仇的人，我是一个乐观主义的人，我是一个敢于面对困难的人，我是一个没有耐心的人，我是一个乐于帮助的人，我是一个敢于面对自己不足的人，我是一个勇敢的人，我是一个自私的人。<s>最无趣的地方：每天日复一日的上学，每天写作业，有时复习功课，在回家的路上，每天上学的路上。最有意思的地方：每天晚上放学，与同字交流，谈话，在手机上发现一些新奇的事物，睡觉。<s>学习：无聊，枯躁，乏味，惊喜<s>家庭：欢乐，和睦，团结<s>同学：互帮互助，有团结心，有友谊<s>健康：身强体壮，体弱多病，重要，一切的根本<s>我听到两个人说话，有人提到我的名字，我的第一反应是：在说我的坏话，在背后偷偷议论我的行为举止。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：非常的怀念，对自己童年逝去的不舍。<s>去年我：天真，纯朴，善良<s>明年我：成熟，稳重，有责任心，知道自己要什么。,1
51071552,我叫王俊博，今年12岁了，我比较喜欢运动，主要项目是跑步、打篮球。我比较开朗、活泼，而且喜欢笑，不是自己笑，而是跟我一个朋友在一起玩的时候笑，目前，我来到这所学校，已经结交了不少朋友，其中，让我最为快乐的朋友叫”陈书奇”，因为每天我们都会嘻嘻哈哈地笑。<s>先说无趣的地方，我认为最无趣的地方是学校，虽说学校是学习的地方，学习好了以后人生就有趣了，但是这个学习的过程是无趣的。最有意思的地方是老家，因为在老家，想干嘛就干嘛，想看电视就看电视，想玩手机就玩手机，想睡就睡，想吃就吃，没人会管，特别自由。<s>学习：无趣、厌烦、枯燥。<s>家庭：温馨、美好、快乐、高兴、生机勃勃、春意盘然。<s>同学：美好、快乐、活泼、帅气、漂亮、搞笑。<s>健康：美满、生机勃勃、有力<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们会不会在说我坏话，还是在说我的好，俗话说的好，世界上没有不透风的墙，希望别说我坏话。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：当时多美好啊，如果时光能倒流我多么想重新弥补之前的过错。<s>去年我：被同学嘲笑。<s>明年我：别人都和我玩。,0
51060025,《我的自画像》我是一个漂亮，安静的女孩。我是一个热爱生活，享受世界的人。我是一个成绩中等，学习普通的人。我是一个喜欢追星，摄影、探店、书法。我是一个温和、善良可爱的女生。我是一个有些调度，但又稳重的人。我是一个情缩稳定的人。我是一个敏感的人。<s>最有意思，在学校时，每天可以摸摸宿舍楼下的猫。每天可以和同学聊八卦。每天可以去小卖部买零食。每天都能看到有趣的班主任。每次上历史课时。最无趣：语文每天解要背很多文言文。数学题很无趣，每天吃饭很无趣；每天晚自习的最后9min很无趣。<s>学习：考试，背书，老师，同学，作业，笔记，问题，<s>家庭：父母、弟弟、温暖、舒适、安静、安全感、幸福、欢乐吵闹.<s>同学：学校，友好，乐于助人，吵闹，有限<s>健康：身体运动.暴饮暴食、超标<s>我听到两个人说话，有人提到我的名字，我的第一反应是：如何在背后议论我，在讨论如何整我；她们在阐述一件与我有关的事<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我在爸爸的汽车上，我们家人站在青城山的流水瀑布前，他们两个在大关，我很小，<s>去年我：刚上高中，十分期待，经历了疫情，有压抑的网课，<s>明年我：即将高三，我会更加努力学习，我有钱之后演唱会.,0
51059702,我的自画像：我是一名普普通通的武高学生，成绩一般，相貌平平，人缘也很差。最大的兴趣爱好也就只有玩游戏，也不怎么喜欢运动....虽然我看起来平平无奇，事买也确实如此，但我有一颗不甘于落后的心，相信在未来的学习当中可以做到更好的自己。<s>最有意思的地方：当我玩游戏时，抽卡运气特别好，并且向其他玩达个游戏的同炫耀。最无趣的地方：听数学老师在那里夸夸其谈我却一个字也听不懂。<s>学习：看书<s>家庭：亲人<s>同学：朋友.<s>健康：成长<s>我听到两个人说话，有人提到我的名字，我的第一反应是：看他们眼倘若这时他们也看向我的话将头立马转回去。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印深刻的场景：当时冬穿着厚厚的衣服去登青城山与家人们拍的那张照。<s>去年我：和现在没有什么太大的变化，可能区别是认识了更多同学，长高变胖了一点点，成绩下降了一点点等等。<s>明年我：可能也会和现在的我没什么区别，不过一定会努力学习，为了不让父母失望，也同时为了自己。,1
51075342,答：我是地球上的一个人，是中国人民的一员，是地球上的一个居民，是父母的一个孩子，也是所在八年级二班的一个成员，我有着一个齐全的身体，是个平平常常的普通人，和任何一个普通人没有多大的区别，但我有着独特的爱好，有着一颗时而上进的心<s>答：最有趣的是在每天上学都我遇到许多有趣的事跟朋友，同学之间的相处，放学后回家也能被家长所关注，关心，每天在学校也能学到不同的知识，增添自己的知识储备。最无趣的是，每天都有一些零零散散的琐事自己不能立刻解决，上些无聊的课，自己喜欢时，会有睡意<s>学习：分数、课程、基础、拓展、未来、<s>家庭：和谐、圆满<s>同学：友爱、乐于助人<s>健康：身体、心理<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在讨论我的什么？我有那么好讨论吗？他们比我好？能好到哪去？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：这张照片不是我在那个地方拍的吗？现在跟以前的变化可真大，我真想回到过去，看那时的我，是多么自在，真怀念以前。<s>去年我：学习成绩不是那么突出，所有的知识都是在期末时才零零散散地认识到，上课有时也没有认真听讲，但期未成绩还算理想<s>明年我：上每一天课都认真听讲，在记笔记时不偷工减料，在复习时认真，把自己的基础弄好，避马虎的现象，希望自己的成绩再提高。,1
51077339,答：我是一名积极向上的初中学生，有着许多兴趣爱好，如画画，唱歌等，在校内，乐观好学，团结同学，积极参与学校组织的活动，校外，喜欢研究课本以外的知识，勤学好问。在家中，孝敬父母，主动分担家务劳动，思想上，有着理想与志向，爱党爱国。<s>答：最有趣的地方是每天接收老师教授的知识，了解并掌握，在做题时做正确了时所带来的成就感很有趣。最无趣的地方是每天都有的体育锻练经常跑步，很累，很无趣。<s>学习：高中、大学、未来、光明、家人、老师<s>家庭：爸妈、房子、弟弟、和睦<s>同学：友善、笑脸、可爱<s>健康：医院、家人.爷爷、奶奶<s>我听到两个人说话，有人提到我的名字，我的第一反应是：站在他们旁边偷偷听在说什么。如果说的我的话，加入他们谈话。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：小学拍毕业照更好朋友手挽手，打闹。每个人都在摆搞笑动作。<s>去年我：觉得中考离自己很远，努力的对付生地会考，取得了满意成绩。<s>明年我：不负家人期待，不辜负自己的努力，如愿考上梦想高中，在里面好好学习。,0
51072886,大家好，我姓杨名海诺，我的兴趣爱好是打篮球，踢足球等运动项目，另外我是一个小主持人，职业走秀，如果想了解我更多，在百度上就可以搜到<s>有意思的地方那就是我们房间，因为里面有我许多模型，我无趣的时候，就会带弟弟一起进去玩。无趣的地方就是小区下的茶馆那里打麻将的人很多，还有抽烟的，味道很大声音也很大<s>学习：向上，积极、合作，帮助、团结<s>家庭：和平，有爱，合作，团结帮助<s>同学：帮助，团结向上，成长，加油！<s>健康：成长，快乐，平安，健全，快乐<s>我听到两个人说话，有人提到我的名字，我的第一反应是：同学是在说我的好坏？还是我的作业没做好老师要叫我去找他.<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我与明星第一次同台，紧张又兴奋<s>去年我：活泼开朗<s>明年我：有所成长，,0
51072785,我的自画像1、我是一个长得很可爱的人2、我是一个学习一般的人，3 我是一个生活在温馨家庭生活中的人，4.我长得比较小，身高低，5.我是一个开朝的人。6、我很乐于助人，7、我的脸上常常挂着笑客。2.我是一个同学，9.我是一个小组长 10、我是一个学生.<s>有意思：学校课间把任务做完了，一起聊天有意思的地方；2、家里吃饭时聊天是有意思的地方；3、在小区楼下打羽毛球是有意思的地方；4、出去逛街是有意思的地方；5、游乐园是有意思的地方；无趣：1、在家写作业无趣2.在学校任务做完不知当干什么无趣.3、自己一个人在公国里无趣；4、学校上课时无趣；5、自己在外面一个人玩的时候无趣。<s>学习：开心、天天向上，疲劳，乏味<s>家庭：和谐，温馨，充满爱<s>同学：友善，乐于助人、搞笑<s>健康：健健康康、活泼<s>我听到两个人说话，有人提到我的名字，我的第一反应是：认为他们有可能在说我坏话。认为他们在夸我<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我们小学毕业是拍照片和同学们打闹，嬉笑，拥抱的场景。<s>去年我：没有焦虑，特别开朗，活泼。<s>明年我：学习越来越好，不再有焦虑，仍然开明，活泼,1
51058785,我的名字叫做江昱洁。我现在是一名高一年级的学生。我有着一条粗黑的马尾。我戴着一副深蓝色镜框的眼镜。我在班级里担任数学课代表。我的个子不算太高也不算太矮，比较中等，我在班里的人际关系比较好，和很多人都聊得来，虽然我长相并不出众，但我还是有许多好朋友。有时她们会夸我可爱。我的成绩虽不太好，但我正在父母鼓励下进步<s>1、每次下晚自习和同学在宿舍闲聊我认为十分有趣2、上心理课听老师讲故事认为有趣3、在体育课休闲时间和同学一起打乒乓球很有趣4、在美术课看视频很有趣5、闲暇时间写日记很有趣。无趣：6、上物理课听不懂7、大课间跑操很累8、每周写作业太难9、生病了一个人在家10、每周考试<s>学习：疲倦、成绩、压力、河水、努力、考试、作业<s>家庭：温暖、美好、避风港、爸妈、家人<s>同学：朋友、八卦，快乐<s>健康：运动，饮食，医院，药品<s>我听到两个人说话，有人提到我的名字，我的第一反应是：可能有人在找我，立马寻找是谁在叫我的名字，可能有人在讨论关于我的事，寻找那个人，并询问<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我和外婆去外面玩，外婆不小心摔到了，我当时看见她错位的手，十分害怕，连忙叫她快遮上<s>去年我：正值初中，在班主任的看管下成功考上高中，但在当时认为非常累，并且对班主任可能有一些怨言，认为她管得太严了。<s>明年我：努力学习，争取每一科都过汇考，并且对于自己所感兴趣的学科加倍付出，获得更好的成绩，为之后的高考打下坚实基础，并把高一未知东西再次复习,0
51060994,1、我喜欢打篮球，2、我爱唱歌，3、喜欢听歌，4、年龄十七，5、平时爱打点游戏，6、喜欢踢足球，7、最近喜欢RAP ，8、喜欢C罗，9、喜欢看NBA的扣篮，10、喜欢出去旅游<s>最有重思的：1、有三五好友同游2、去唱歌3、打篮球4、晚上出去散步，舒缓一天的心情。5、和家人同坐一堆，欢声笑语。最无趣的地方：1、打游戏太多，有时会感到很无趣。2、有时会没人陪我聊天3、家人有时却很忙，有些事自己开不了口。4、和讨厌的人，被迫一起吃饭5、碰到没素质的人，令我感到无趣与厌烦。<s>学习：考试，大学，未来，前途，爱情，家人，压力，高考，目的。<s>家庭：亲情，关心，陪伴，港湾，鼓励，欢笑。<s>同学：关心，鼓励，陪伴，安慰，说笑，游戏<s>健康：心理，身体，家人，朋友<s>我听到两个人说话，有人提到我的名字，我的第一反应是：可能是听错了，或者我最近做了什么事让很多人知道了<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：当时自己内心究竟在想什么，为什么令我印象深刻。<s>去年我：刚进入高中，人生地不熟，与新朋友一见面，很迷茫。<s>明年我：进入高三，会努力冲刺，考入理想大学。,0
51134025,我是百变女孩，我最爱笑，我最爱笑，我最爱自己，我最讨厌数学，我要毁灭数学，我最爱吃新疆炒米粉，我最爱喝的奶茶是豆乳米麻薯，我想当个平凡人，我是我爸爸妈妈爷爷奶奶最爱的小女孩，我是一个拥有无限力量与阳光的小女孩。<s>最有意思的地方：1、我觉得生活中每一处阳光与空气都很有意思。空气中阳光的形状，空气中的清香 2、朋友之间的陪伴与打闹，可以互相交谈互相共同感兴趣的事情 3、吃东西、打豆豆、睡觉 4、做自己所热爱的事情，听歌、跳舞、运动。最无趣对地方：1、写作业 2、和家人吵架 3、为了表面形式而去做一些非常累人的心情 4、为了一些节省而做些无用功夫5、打架。<s>学习：提高、劳累、无聊、兴趣、智商、努力、勤奋、未来、成功、失败。<s>家庭：争听、幸福、不完整、阴影。<s>同学：可爱、自私、有活力、陪伴、路人。<s>健康：习惯、性格、饮食、运动。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：你是不是在讲我小话。你在夸赞我。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：第一轮全面疫情爆发，我们被通知要回家上网课，当时已经是晚上9点，我和朋友特别特别开心的留下一张照片，只记得那段时间都很开心。<s>去年我：更充满活力、没有很多烦恼，有许多时间去充实自己的生活，提高自己的兴趣。<s>明年我：即将奔赴高考的战场，我要翻身成为自己想成为人！,1
51061042,16岁，男，身高159.9cm，体重70kg，年纪挺小长得显老，脸上还有沉淀三年的痘印，平时看起来，很普通没区别，但笑起来就显得猥琐，有时候长得挺抽象。<s>最有意思的地方：每天聊周围的人和事，充分体会到什么叫“学生生物多样性”。最无趣的地方：学不懂的知识点，只能死记硬背。<s>学习：复习、预习、自主学习、作业、无聊、有趣、进步<s>家庭：父母兄妹姐弟、子女、堂/表兄弟姐妹、舅、姥爷、姑爷、亲情<s>同学：互助、友爱团结、亦师亦友、攀比。<s>健康：体弱多病，年老体衰，营养过剩，老当益壮。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：在讲什么东西？还能扯到我身上。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：和堂第一家在装修前的老家照全家照。<s>去年我：还活着<s>明年我：还要活着。,1
51063227,我是陈鑫怡，今年18岁，是一名高三美术生，不知道写什么，凑一句，再凑一句，再再凑一句，开开心心、好好学习，凑一句结束再凑一句。<s>学校、家、成都、中国、世界。<s>学习：自由、禁锢。<s>家庭：愉悦、悲伤。<s>同学：同学<s>健康：活着<s>我听到两个人说话，有人提到我的名字，我的第一反应是：假装没听到<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：发呆<s>去年我：不记得了<s>明年我：不想去想,1
51058733,我是郑安然，我眼前所架的眼镜挡在我心灵的窗户前，我额前留了厚厚的刘海。两边的鬓发刚好可以遮住我的耳朵。我喜欢它们，给我一种安全感，尽管它们有时会挡住我的眼睛。我有着塌塌的鼻子与和戴着牙套的牙齿，我有向外凸的上牙，但我正在尽力改善：我鼻子边有一颗痣，脸上也有许多青春痘。妈妈对我说长大就好了，希望变好的那一天快快到来。<s>我生活中最有意思的地方是出去散步，阳光倾泻在树林中被剪成碎碎的影子摇曳。鸟儿在林中从枝头跃向另一个枝头，溪河淡淡地走，不急不闹但偶尔打旋。好像花木所伴而我不再孤独。 我生活中最无趣便为与人交谈，我喜静，不太爱和别人聊观点，但这不是主要原因，我好像大多数交流都没有意义，插科打浑。思考是一个安静的，独立的行为，太多嘈杂的声音会打乱思绪。<s>学习：神圣、庄严、重要、有意义、丰富、美好、光明、坚苦、困难、爱好、聪颖、悠久、充实。<s>家庭：美好、温暖、爱。<s>同学：同窗、三年。<s>健康：期盼，重要，人生。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：叫的是我吗？叫我干什么呢？如果叫的不是我而我却答应了会不会很尴尬啊？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我和朋友一起出去玩，但后来渐渐不再和她联系了，我很想她，想和她再去一次海边。<s>去年我：初三，为学习忙碌、焦虑，但幸好有朋友相伴，陪我走过一段最苦的日子，有着许多未完成的心愿。<s>明年我：积极、阳光。与朋友一同出去玩，了却自己心愿。与朋友一同在阳光下散步，在海边奔跑，与她共赴美好未来。,0
51074464,我的自画像我是一个开朗的男生，平时爱打篮球，运动，我的性格很温柔但有的时候会有点是燥躁，我最喜欢的学科是物理.因为它们简单，同时也是一门很有趣的学科，但有时候题难对我需要思考它很久，也是我的一个优点，比较有耐心，当同学们有不会的题时也会耐心为同学们讲解。我每天都很开心因为能看到学校见到同学我也期望着明天会有什么发生。当然我也会对于当天的错误进行总结。<s>生活中最有趣的地方大概就是上物理课和体育课，在物理课上我非常地乐观，也很活跃，因为这些问题对我说，很有趣。当然，物理的老师也很有趣，他不完全死去讲题而是用另处一种方式来讲解这节课的重点。而体育课实践是最放松的时候，老师让我们自由活动，同时也进行体育运动。最无趣的地方也许就是冬天的早景起床，早上又冷又困，但因为要上学的原因，我也只能呢咬牙，起来，而这对我来说是一个巨大的挑战。<s>学习：快乐，挑战，未知，有难度，轻松丰富、有趣。<s>家庭：幸福美满和谐/相互体谅，团结，温暖、一个遮风挡雨的角落。<s>同学：乐观，豁达，活泼，互相理解、互相帮助，心胸宽，和谐有善。<s>健康：自由欢乐，无身体碍，身体上没有疾病，能快乐过完一生。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：可能又是想找我问题了。应该又有什么要帮忙的地方了。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景，在六年级比赛，场上在最后的那一场加紧张刺激的比赛，用一颗经典的发球拿下了比赛。<s>去年我：比较内向，不敢与人交流太多，粗心大意，有点太活跃了。<s>明年我：会变得开朗也会把马虎的毛病改掉。,0
51077353,"我是喜欢美好事物的人 我的自画像、我是吴心意，女，15岁，来自四川大学附属中学西区学校。我是一个开朗的人，我热爱生活，对新的事物有着好奇心，我是一个不是很自律的人，我也会贪玩，但学习之时会真的学习，我是一个勤快的人，我会主动承担家务，做门力所能及的事情。我是一个有规划有目标的人，知道自己想要什么，就会去争取。我是不带镜，个子不高，长的不算漂亮，我是班长，是老师的小助手，更是学生会成员。我是一个热爱舞蹈和音律的人。我是一个喜欢宠物的人<s>最有意思，生活中有宠物，当回到家时，他们总会在门口乖乖的等我，周末可以在家里做自己所喜欢的吃食，可以出行放松，可以不明斗。父母可以尊重我的想法，从而支持我，并给予我力量。空闲时刻，可以找本书来读，体味人生百味，所实来。和朋友，在学校里吃完饭，可以晒太阳，交流近况，互相打气。最无趣的地方，周一到周四，因为作业不能早睡。考差了，父母也会担忧，从而自己内心也十分焦虑。不能随时随地的去任何地方。没有好朋友的相伴时，一个人走。时常没有找到前方的路而迷茫。<s>学习：惜时，努力，认真，仔细<s>家庭：友好，氛围、和谐，和满<s>同学：关系，关爱，友善、互助<s>健康：生活，生命体，运动<s>我听到两个人说话，有人提到我的名字，我的第一反应是：会不会是在喊我做事情。或者是谁觉得我哪个地方做的不对，<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：不禁落下泪来，那个时候的自己无忧无虑，脸上还没有褪去青涩,不有年少的快乐，无担忧任何，只顾自己开心与不开心<s>去年我：还一心觉得自己可以上12中，可是再看到现如今的成绩，能不能高中，都十分的担忧<s>明年我：会顺利进入自己所想要去的学校，继续完成自己的军医梦想，向着目标一步一步的前进，从而交到新的朋友，开开心心去面对新的人生挑战",0
51077327,我是一个男生，我鼻子不高，我头发较长。我脸较大，我眼睛较小。我喝唇红，我脸上有些许痘痘。我是断冒毛。我耳朵不大，我下巴较大。<s>有意思：玩游戏，出门玩。 没意思：写作业，看不喜欢的书，被父母骂<s>学习：重要、人生、教育、辛苦、必须，认真，高中，大学，出息，本事，好工作，有面子。<s>家庭：和睦，相爱，关系还好，开心。<s>同学：友爱、团结、心机、善良、小气、无私，慷慨<s>健康：重要、必须、大于一切、生命、疾病。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：觉得他们是在说我，内心较为反感，如果他们仍继续，我会选择走开，不再注意他们<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我觉得我那时很快乐，无忧无虑，开心，那时我在外面旅游，没有很多作业和压力。<s>去年我：得了新冠肺炎，很难受，感觉自己生命垂危。过年时，我和亲人的孩子玩得很开心，暑假寒假都过得很充实，认识了许多的新朋友。<s>明年我：将步入高中，迎接新的同学、老师，人迹交往关系变化，面对更多的学习压力和试卷，为新生活的改变而努力适应。,0
51071534,"我叫刘一莹，今年12岁。我的生日是7月6日，体重46、身高157,我的数学不是很好，但我的英语还行，我喜欢看电视、玩游戏、听音乐。我喜爱的动物是兔子和小鸟，最喜欢吃的是西瓜。我有时喜欢有人陪着我，有时喜欢一个人待着。我在现实中除了朋友、家人、老师、普通的同学，其它都会去想他/她最不好的一方面，因为怕他/她是坏人，我胆子很小，喜欢人多但都各干各的。我有时会讨厌自己的父母，有时又觉得他们很好，我有时觉得自己长得不好看，声音不好听等，但有时却完全相反，我不能接受所有人都有死的一天，我害怕死亡。<s>最有趣：我玩游戏时不累，学习一小会儿就累了，我不吃饭当时不会饿，一到7点就饿。最无趣：我对面人总是笑我，不知在笑什么，我很烦，却没办法，一看到那人就烦得不行。上课想听却听不懂同学都叫我出去玩，我却没写完作业，作业写很久，老师却说不合格。<s>学习：无趣、困难，今人厌难，重要，有用、必须的事<s>家庭：温暖、争吵但不多、家人<s>同学：有点讨厌（部分）、幽默、不太懂事、快乐，无忧无虑<s>健康：难，令人向往、不可能、贵、重要、快乐、幸福<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在说我坏话，但不太确定。也许是提我出来作对比呢。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：过年时，我的家人们都在，当时的我无忧无虑，开开心心吃团圆饭。<s>去年我：上学后最开心的一年，兔年虽是我的本命年，但喜欢兔子，所以这一年我很轻松。<s>明年我：压力更大了，再下又要中考，最终落得，不仅有黑眼圈发而且头发会秃顶。",1
51078161,我是一个活泼开朗，性格外向的男孩，我总能和身边的同学打成一片，不管是好朋友还是普通同学，我都会很大方的分享我的东西。当同学们或者其他人伤心或难过时，我也能够安慰他们和做一些好笑的事情来逗他们开心，当我真正的帮助别人之后，成功了，我会觉得帮助别人是一件值得让人骄傲的事。每当上新课或是复盘的时候，我也能认真听讲和好好做笔记，争取懂得多一点。做作业时我也从来不会去看手机，或者做其他无关紧要的事，争取在一天内做完很多。<s>最有意思的地方是学校，在学校里，我总是能感到很开心，在学校里，我有很多好朋友和积极的同学们，在这种浓厚的学习氛围之下可以使人很安静的学习和成长。在学校里包括了我一天的时间，在这种情况下，谁又不想去学校呢？最无趣的地方：图书馆在图书馆中既不能说话，也不能大喊大叫，让我觉得很压抑，在这种情况下觉得我是学不进去的。<s>学习：上课，写作业，考试，刷题，考高分，高中<s>家庭：父母，弟弟妹妹，爷爷奶奶<s>同学：朋友<s>健康：身体，身心，思想<s>我听到两个人说话，有人提到我的名字，我的第一反应是：别人不会是在说我坏话吧？我今天也没做什么啊？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：拿一张照片让我想起了以前去某个地方和某人做了某事。<s>去年我：是一个乐观，活泼，积极，容易让别人开心的我。<s>明年我：要努力积极，勤奋好学,0
51076068,多方面思考，理性判断，比较开朗，热爱思考。热爱观察，爱运动。喜欢了解理论，生物进化，了解历史，了解人性，爱讨论一些活动性的题目。<s>最有趣的地方，海洋，自然的生态。最无聊的：被排斥的地方和时候。<s>学习：思考，向上，热爱。<s>家庭：友爱，互帮互助，呵护，<s>同学：<s>健康：<s>我听到两个人说话，有人提到我的名字，我的第一反应是：如果他们是在讨论我的不好的方面，那我会知之不理，因为这是素质上的体会。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：<s>去年我：对去年的一些事有点反悔，不过过我时间，那我会尽可能性的改变这些事，补充自己的目标<s>明年我：我会实现我对我自己的许诺。,1
51058921,我身高1米63，体型正常，脸偏圆，长相比较可爱，喜欢做手工，性格比较外向，戴眼镜，老家在广西，是侗族的。现在就读于武侯高级中学高一(5)班，成绩一般，喜欢生物，以后想做一个和动物相关的工作，和朋友在一起时特别“疯”，喜欢蓝色，想学武术，感觉很厉害，会弹一点点钢琴，有较多志同道合的朋友。<s>最有意思的地方是：天气好的时候能和最好的朋友一起出去玩，或者拍照或散步聊天。最无趣的地方是：和从前的朋友吵架闹矛盾，或者做一些我当时并不想做的事情。<s>学习：作业、考试、学校、成绩、函数。<s>家庭：小猫，弟弟，父母，房间，厨房。<s>同学：朋友<s>健康：医院、推拿、扎针、运动<s>我听到两个人说话，有人提到我的名字，我的第一反应是：什么？我怎么了？在说我什么？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我和家人们一起在海边玩，坐拖伞的时候我从天上掉进大海里面了。<s>去年我：为中考担忧，然后在学校有两个很好的朋友，熟悉的同学。<s>明年我：变瘦变美，选择了物化生，在新的班级可能有新的朋友。,1
51072889,我的自画像我叫刘雨桐，有一个黑色边框的眼镜，是一位川附西的初中生，我的梦想是成为一位舞蹈老师，因为我觉得舞蹈给人以快乐，我还有着黑偏棕的长发，我还喜欢唱歌，我常常在家里和我妹妹一起唱，我生活在四川成都，我很喜欢这里，成为了一个喜欢吃辣的女生<s>有趣的地方、我觉得最有趣的地方是我妈妈的老家，那里有山有水，还有许多我不认识的蔬菜，妈妈都会去解答，陆地上还有小鸭子，小鸡，我觉得很可爱。无趣的地方，我觉得每个地方都有自己的趣味。<s>学习：练习册、书、笔、练习本、认真学习、天天向上<s>家庭：家人、爱、和谐、友爱、妹妹、愉快、有趣<s>同学：和谐、互帮互助、友爱、团结、<s>健康：饮食、电子产品、运动<s>我听到两个人说话，有人提到我的名字，我的第一反应是：走过去问问：你们在说啥啊（好奇的问）<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我小学毕业的时候，和同学们一个一个的说再见，发现自己在一天天长大<s>去年我：认真学习，认真上课，认真做作业时的我，和小学同学一起嬉耍。<s>明年我：认真学习，愉快学习，,0
51072821,我是一名川大附中西区学校，七年级二十三班的一名学生。我叫刘嘉伟，今年13岁了。我热爱运动，上课积极回答老师的问题，是一个阳光开朗，自信大的学生。我成绩还过得去。<s>我觉得生活中有意思的地方就是打乒乓球，因为我喜欢运动。运动能让我感到放松。所以我最喜欢的地方是乒乓球场。我觉得比较无趣的地方就是别人说我坏话，我很讨厌背后说别人坏话的行为。<s>学习：比较有意思、但是很疲累，因为作业较多。并且有一些题不会做，但也会尽量的去完成，因为这才是对学习的负责，学习时不敢不听课，因为大家都在进步，也得跟上才行。<s>家庭：和谐相处，有什么事情我们都会好好讨论，并不会说的闹矛盾。更多的是包容。可以感觉到满满的安全感<s>同学：有趣，可以一起学习、一起玩，不会的题大家互相帮助。<s>健康：我比较瘦，大多是因为挑食。健康我感觉还是不错的。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们应该要约我一起干什么事情。或者是在说我的坏话。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：看到小学纪念册我想到我和同学的快乐时光。<s>去年我：我过生日、新年，家庭团圆的画面。<s>明年我：学习取得好的成就。,0
